date,steel_price,iron_ore_price,scrap_price,freight_index,fx_rate
2022-03-06,728.2012869115013,121.63949441776363,364.8279368950679,1000.0189839797364,83.81753293493927
2022-03-07,673.1441632462801,99.84534117716136,378.5094762786756,1034.2201444380312,82.0809229482838
2022-03-08,664.4425110291994,120.64172930844401,320.78234583774537,972.9755121946026,82.56458603453831
2022-03-09,662.6788898696632,111.48253418838624,355.05361257116743,850.4815914105125,81.78535856753552
2022-03-10,730.8656537105147,86.48407067637126,370.5337869685368,968.5140503931977,82.02134039707381
2022-03-11,683.8092119497604,94.85809961648084,347.6711251971891,1021.8228430962916,81.83467013174055
2022-03-12,761.7746614933379,97.64921867281998,350.3148279286595,1012.7241021972891,83.07452577610584
2022-03-13,651.6513285127829,105.17399561276997,328.9770059459732,1018.7391582018249,82.85376851501951
2022-03-14,669.099379372547,101.21765995335404,355.03704173098527,966.3427205988885,84.27159305394802
2022-03-15,762.8786416796577,139.72827326423695,359.1891306425348,984.6033996722111,83.20513623791058
2022-03-16,630.1194631349579,113.55974319698912,390.0150170732389,1046.0174748963705,82.22710813197932
2022-03-17,674.5965147079168,85.4679489602967,360.87669029937433,974.8123243360436,83.15969624016994
2022-03-18,659.8132623258119,131.40946113923974,347.9978413194521,938.4681777156869,83.14275904299855
2022-03-19,644.9383804350792,102.1503967610285,346.460254459468,999.5008238945962,83.38134904514762
2022-03-20,685.402269595444,109.58607996854279,322.7954227398632,1051.343915423969,82.63581106408726
2022-03-21,659.2586880221168,113.30856160052872,330.55559711549694,967.8402953643289,84.35924432016502
2022-03-22,709.5772710449056,109.76960218465791,365.496690535355,1019.0483337725874,82.13416784192458
2022-03-23,693.0415377278318,100.09502383293015,360.21535799356667,893.483603039586,83.04804240476668
2022-03-24,665.9182303485672,89.25654864807609,354.959776486583,1004.9963173795451,83.60909092738818
2022-03-25,755.6574984039768,112.26096949622833,356.15461233438265,1065.6376083705563,81.93477328183317
2022-03-26,750.9942820002871,131.30041577399749,357.00743951660684,923.5691354080711,83.04931376093677
2022-03-27,747.1738166658355,101.04375353882287,354.01862805321366,1149.659546521848,83.46789581771189
2022-03-28,659.742002050917,113.97313266877941,337.9149694547818,977.7295998258365,84.00101189415773
2022-03-29,700.9639333557909,107.93116343672766,341.9506953417893,988.0932212185998,83.0613435532442
2022-03-30,709.6904841245586,110.07494503738297,324.0605955070447,1209.0937122705304,83.56951135262008
2022-03-31,752.4694575186064,91.98244565337082,359.04329969079566,906.7811564998783,82.39135644120744
2022-04-01,691.1657206106403,119.51978257933776,353.4757974084221,1027.5111549550304,82.41890896725019
2022-04-02,681.7130013112621,116.47029443005734,370.4653245745027,966.9946349896592,83.23165341246366
2022-04-03,684.2145753751785,114.99499276942835,338.40732568963324,1157.1166037408182,83.57190517424515
2022-04-04,660.1456908418515,89.65846138102137,337.79465213314,981.436311390768,83.36020396624583
2022-04-05,723.6297560711331,108.5090194073042,334.3749466889729,836.8245607898655,83.99511326655302
2022-04-06,701.1616755417879,106.47405823794625,319.8212932058771,982.7452090529249,83.81779219310106
2022-04-07,684.0851850586304,105.99659012951554,332.42867160935276,1062.8564222342072,80.87180616039522
2022-04-08,653.4192087170672,107.23746303270366,357.2032908659297,1012.6842973951036,82.06093453240184
2022-04-09,684.5301485336425,83.684506584896,348.7770689472159,997.8975181182137,81.49276032679522
2022-04-10,640.0542563364473,111.99852789055869,343.8711361447,872.249904841832,83.59079934077238
2022-04-11,731.9641383162719,93.27890640215493,371.7457034497005,1117.6616493563497,85.20733105469624
2022-04-12,779.41873214004,110.13686649461977,342.03096564865604,1031.5412357638022,82.28749488452081
2022-04-13,726.2029732136665,107.76636327738791,379.48729943462945,831.981233789396,83.11052298889523
2022-04-14,732.9189003693988,109.31346431229126,367.08604268235695,1128.269565766012,82.44765581267606
2022-04-15,635.5781772600286,110.62159379069999,372.73426415130183,1041.3529334839318,82.81859279317803
2022-04-16,685.0651678404766,133.58841156974086,331.99529539624194,1002.6707463711631,82.98097223639482
2022-04-17,681.1959243136739,107.02698026496047,337.9777606139094,1146.811704160685,80.59598136422922
2022-04-18,713.4976584482631,111.67488167750732,360.12956431131016,1011.9655331991004,83.89517362789577
2022-04-19,743.7914381615637,115.65932318907866,299.86636108093387,930.2392365409895,82.49694748901327
2022-04-20,746.8385367833075,110.6107641750115,347.88120462557924,971.2695275179655,82.80197331467583
2022-04-21,718.6020848155823,120.75141890523608,358.7716366438057,887.3289901865513,84.44764473389722
2022-04-22,711.3458173272251,120.49447465952362,361.6527768697543,1064.9402130433607,83.19467136596987
2022-04-23,722.5823571161611,101.94393566670232,338.8168031663613,1072.1595265326669,81.49532193535492
2022-04-24,632.6382368687493,112.32075366441599,391.84592761792965,1048.763363816347,84.93301614160437
2022-04-25,679.5441970168805,115.9023808326072,345.58736475596794,979.0656544353775,82.08037361457758
2022-04-26,749.5740631743455,104.70553532018923,367.12786332808685,921.557567318295,83.16266838123408
2022-04-27,707.6090930878854,106.31048197596584,340.814450800224,1103.43489291707,83.61142712213831
2022-04-28,734.8358224893966,127.40773109693218,384.13635041934765,1100.908376741618,82.65431817958341
2022-04-29,739.2434775312958,94.20058730581377,353.36933333758924,1005.3565104015865,85.45161243028085
2022-04-30,668.5609668733013,110.11974064401997,330.063853601136,1102.5292559413906,82.78189516658884
2022-05-01,721.6555813195868,109.8438242811254,351.2256499503631,1152.0685601882096,82.79843605579482
2022-05-02,667.9716248683146,99.2551195266993,331.3080545901613,1041.974000420781,82.41633368240821
2022-05-03,743.7700599359842,121.98584340883914,342.29853512364485,1000.6586480353523,80.88134226044774
2022-05-04,725.686149614608,115.13846125797895,369.1952978424536,1127.7940859101618,83.0156080037691
2022-05-05,700.5471310950975,108.5066879501653,367.882535371001,997.7858232551371,83.20903717894875
2022-05-06,715.5017351227206,129.2571823006682,403.243149149738,850.0271790596372,81.67449652957391
2022-05-07,583.4849541570163,111.50702581542616,324.2777359879245,862.2025341199259,83.50248669685959
2022-05-08,723.7517448116228,96.06251273843438,322.8502073498087,1016.9967021590337,83.71626985805818
2022-05-09,704.4522959898529,124.1265303622568,334.90506478585195,949.827013746152,82.0588699234935
2022-05-10,653.0572525892579,109.77185841544281,354.22239086837646,856.5457365267825,84.34505598328518
2022-05-11,704.2399237810391,118.37364115130696,375.91491360751525,947.6131890633002,84.3728456044172
2022-05-12,687.0169635357823,118.25098856919276,338.20385404133407,869.6705087668113,83.93848066980381
2022-05-13,641.1522482557529,97.7215874368555,322.6015697577619,1021.4959660445833,83.87629070946069
2022-05-14,698.9883657749451,102.76882093480155,375.68750170453546,955.2186595872471,81.99052482033672
2022-05-15,681.1358209509805,118.3186048620778,355.2384579257924,1054.8884221588378,82.54343101956678
2022-05-16,632.3414859833929,103.51683039685037,335.63763536203743,917.9279520659022,81.6541970483598
2022-05-17,670.1886952816451,97.64565587693566,399.2130655032295,1056.0722967577283,82.60489638912492
2022-05-18,610.1003494744856,95.63636127181792,349.21497224810275,942.0757964280615,82.82032481004704
2022-05-19,676.0409428895662,93.04757701774376,377.28965655995586,1092.7138106296711,82.09791248294405
2022-05-20,738.4153116729701,108.68520581695921,341.0367255618519,1020.2473537205362,84.5892350521488
2022-05-21,684.1698398525409,102.77758190146155,339.2971320263534,923.5690912124271,81.88345494873356
2022-05-22,719.4952654102573,117.60481686852897,339.8634317322394,983.1005491062442,82.59735250408063
2022-05-23,749.7178532179115,113.73934140718829,356.1272570264674,865.0501040105195,83.52001534361884
2022-05-24,674.6090059114827,113.00735851888992,365.42133974138846,1039.2850907903776,81.07429153055786
2022-05-25,670.2012785400805,121.62427712237006,360.8340422360487,973.0676318821108,86.0587843518097
2022-05-26,738.362614644641,111.30090979208217,333.51401057615266,949.9861422425178,83.61728003664786
2022-05-27,752.6253649905572,123.55426887208266,352.0878108970916,1103.6234931609702,82.37381676467022
2022-05-28,644.6778923326051,93.02973646014519,362.1878872860702,997.2903625720752,83.50933863599069
2022-05-29,652.0769290816347,105.06289362570652,380.3668357863383,986.500351834389,82.40629004941876
2022-05-30,683.7605181176634,112.55146508257053,361.90793691203254,1178.934048546593,81.0167138770305
2022-05-31,629.8453796510412,101.21643316165894,370.1925089420522,991.147353846203,82.921142277656
2022-06-01,702.3563131984266,109.19628774252482,356.0969898249326,980.7544176150489,83.03065743356947
2022-06-02,690.4484696932125,113.88624213005811,325.90693897814174,1009.1425342620388,84.97672341708099
2022-06-03,733.256742909917,116.86260243996003,336.4683011336872,897.0743125989317,82.8458658506023
2022-06-04,681.4017541551304,115.12708821868297,335.2840535829981,973.0243847148489,83.12271770853008
2022-06-05,629.2528701091609,105.29707386334258,364.5947974199065,1018.9427357386683,83.34908648974447
2022-06-06,731.0589378310892,111.31812157228234,342.3223289876642,1031.6294621169143,82.7829365645693
2022-06-07,643.6636544778224,94.79080166927942,333.43123166428904,883.7787205395273,84.23216365823913
2022-06-08,737.1372910683073,102.7191245936025,356.91702321163467,977.92060797206,82.52643666166
2022-06-09,768.55931230316,122.83349234892088,340.3845862024098,955.101417064029,83.06406563114
2022-06-10,685.6667016062484,122.37347531819574,336.5293545308886,1002.4861754748677,84.33016997208152
2022-06-11,675.113741484473,115.34284060047972,340.2479485712057,1087.1517297005507,83.02355581144482
2022-06-12,665.43852871157,103.19919163437187,359.6944427577961,915.9114252663619,84.3431981514228
2022-06-13,727.976093562747,106.08877749828712,362.58428731844043,987.4633783410598,82.92340047608138
2022-06-14,664.4166794601566,105.42501691326541,375.1128554079127,1007.5562899830021,84.5980173905651
2022-06-15,718.3446330422214,114.16351199138441,382.23174437659543,838.5104620772086,82.93129954017532
2022-06-16,672.7303175093862,96.53322644471953,374.8471079916563,1087.484252330153,84.41234191225709
2022-06-17,637.667016090806,114.95762110364494,334.7540676581422,1191.2881360926976,81.39978696557479
2022-06-18,760.5555962881848,117.1722467754609,344.2854257383521,965.7043635616753,82.59252938301101
2022-06-19,683.2146313814194,130.10362807287407,407.63757855357983,1065.8686186587954,82.97527585571235
2022-06-20,700.0261108963007,104.544250104623,365.18892370378217,1014.6898325847818,82.48430032279855
2022-06-21,728.3815632406636,103.30070860703327,337.3163897659318,1005.1315112348116,82.47026879823463
2022-06-22,635.0064757349448,104.16863426896641,291.0032765759709,805.2598838719944,83.863875820667
2022-06-23,675.9212211209693,107.70356708489018,338.2590976543109,959.2679212767904,82.87569358137723
2022-06-24,668.5347580204572,108.5197894717259,376.253878410671,909.7830024539421,82.42292714605892
2022-06-25,652.2168378618336,116.12613243450664,324.98947922965624,973.5650393812685,82.39575043221132
2022-06-26,728.9473811456878,97.27130733179379,348.7277342541089,1018.4443205243521,84.71047822930173
2022-06-27,612.3147910995889,102.93449718912082,320.26822425202596,1110.907186288015,84.05363795935565
2022-06-28,728.0001498412774,98.81630021076481,342.3465689282187,957.5575088345743,83.52464140256541
2022-06-29,682.3079010393727,103.51007970290762,339.39619476493766,1083.867901611422,82.38593042309611
2022-06-30,735.7726851824326,117.46114968286822,353.2729376195373,1071.4048889802707,82.9659388294662
2022-07-01,729.1181645375825,106.59806860742466,334.07134088032944,1149.280394555155,83.06417803974361
2022-07-02,654.6198093494887,118.95443976624426,327.60529906754545,1149.9663291936672,82.39361811516898
2022-07-03,725.1444235798286,107.18212119049186,352.3867685729095,984.1519037466002,82.55139086460916
2022-07-04,733.6044250956512,97.32733579609692,357.0979708436008,1088.6134918972455,83.64548027691967
2022-07-05,695.624622070114,103.42798683894691,373.4633175766069,1040.7626841042322,82.97315199335164
2022-07-06,669.2434018140997,101.48590680918588,368.1401767972674,923.8442165137114,83.1508454671759
2022-07-07,706.7779254991062,101.96475238879705,378.14139383536605,990.7993440530696,81.63489218017794
2022-07-08,690.2857624497043,114.29971806596876,354.44284120715884,948.5902668984534,81.98551950201866
2022-07-09,764.4304830272833,125.78488555710457,358.82527390265716,1097.7121252352226,82.91946354544332
2022-07-10,750.6616527645001,112.12553507525303,386.06117748425254,897.5577583157672,82.9723371989766
2022-07-11,698.2753761292429,97.33885394770883,349.3673418410858,794.8681655589982,81.16636187628879
2022-07-12,703.2913538892775,108.2472194625806,350.9484655963544,890.7926913722299,83.5659461725894
2022-07-13,753.5239770659914,98.6794061550372,329.36786708197076,991.5831802287386,82.71164460012434
2022-07-14,662.2906618416223,100.88783092692715,344.51535856726747,843.334416466096,81.98504868903967
2022-07-15,678.8257940537586,101.87719228856447,342.5156260971934,980.0573958871054,82.62458908385943
2022-07-16,728.4076541310668,99.14738836108279,351.905825648932,1042.9974715692472,83.02545323182697
2022-07-17,743.8240030943732,105.04423675414903,361.01466984583647,1075.9232055045297,83.69290666482638
2022-07-18,630.3898882072879,96.41731688626369,406.42726712463406,1161.058077132193,83.19133949773425
2022-07-19,742.826189165657,81.39519487685867,392.5634685293254,958.1805240348715,82.92283766413458
2022-07-20,739.9957745908721,106.56302550209897,362.7703200988657,1116.140049234872,82.65951488508111
2022-07-21,678.417033327047,114.5708834641434,350.0404426851526,698.7011348192505,82.00404996348118
2022-07-22,721.7831617166847,108.5705173743411,358.19522497810124,1095.7569715884472,82.73550560695175
2022-07-23,764.0896475578458,98.18029754688492,372.77033875824765,1099.4375697128353,81.753270499132
2022-07-24,709.4274999049037,121.01143245940649,380.9812242613053,953.008192428084,82.75809722817772
2022-07-25,695.2478094705507,101.17162150554168,351.5871526546251,1093.3742195468935,82.10019937795859
2022-07-26,664.2481240756724,116.12790696274112,335.8049088148068,1004.3771431564068,82.1381148507886
2022-07-27,692.7345528474361,117.90740662108222,363.7104804976764,956.5184210842872,83.71164120335446
2022-07-28,685.6399496021397,108.96573539232811,351.6933857437803,977.2402281179252,81.62355275840841
2022-07-29,660.8964368271667,98.36903086873195,362.9861040993703,1025.4537263013362,82.03755973381472
2022-07-30,691.2523477452427,120.91849534564318,358.2430258697842,972.4625835468341,83.5941377431754
2022-07-31,732.6394841321079,96.06530993816779,349.53185528020106,961.2188075751728,83.13248633993632
2022-08-01,678.9923978582165,115.12320436037182,385.43052961308774,1077.7256874023606,80.2161997788784
2022-08-02,749.1716079288788,112.02356585029207,334.5734138698473,1055.1634727538867,83.40422157944856
2022-08-03,775.1718467406015,108.5825710335556,354.43924805474643,1054.9564726057097,83.26513852550964
2022-08-04,739.4096186072651,119.18519518048261,369.56913907496835,979.4204504040044,83.26168844822082
2022-08-05,741.6256256303635,103.41568004219184,342.2949324973051,1048.9059379435957,82.26249015128649
2022-08-06,649.6048427127762,116.327683136738,356.33192081986374,948.4708524643926,82.35532171817475
2022-08-07,759.9978985625539,112.59183079253941,350.5296045178322,960.193613085677,83.48142865737462
2022-08-08,686.9252687312438,84.56409357686232,324.15442781962474,918.914018992057,83.28063211935545
2022-08-09,697.3453899033544,97.02091985467904,364.6762517615746,971.9034687529647,81.77160676998541
2022-08-10,662.906060510706,114.3694236562234,345.53701275253025,1064.892962777102,83.50991166669037
2022-08-11,739.4873901811957,118.39256002072348,346.32640087992405,1088.898018332173,85.36871184601137
2022-08-12,760.4113836214934,106.40119838929786,325.4920170985722,897.6617804846958,83.10902584589203
2022-08-13,715.2853790688937,106.61727247731216,377.0758037601751,961.7513443156656,82.15745085297628
2022-08-14,683.7002535174188,109.41269338319383,337.26831929861766,1008.0591879466193,82.57598660724743
2022-08-15,743.9203916573919,105.12092736572662,336.3628902408654,1017.4950450015498,82.01020562292972
2022-08-16,583.6807140282616,116.89561514064525,329.3077356468169,1114.803718942134,84.92066159615322
2022-08-17,687.8366251558252,111.84837797489848,360.4039054057434,879.8570772830086,83.98997327541835
2022-08-18,671.442434167719,102.25197957018405,352.5081118524362,1107.6265372177968,82.20055882524476
2022-08-19,675.2332212335211,113.10652576873875,356.37320235263456,985.7623408508787,85.54844369858661
2022-08-20,699.7151311237739,112.54628233335694,339.9577797866405,921.031562886954,81.71332187718812
2022-08-21,604.032393740843,104.51119329019257,356.86732352574757,1119.4118719611834,83.06906881693283
2022-08-22,683.3734311552267,109.32108129214645,350.42627308154425,1079.0309932688215,81.72447829637865
2022-08-23,733.7303117042853,124.40670026445234,343.72273025504546,1090.9427475168845,82.5072393501625
2022-08-24,616.1981727882919,104.53580790721092,368.11912057529366,958.5096094065273,84.08698034748456
2022-08-25,739.4156372168576,105.45864770578112,342.601436695471,1054.9211016293557,80.54730134648757
2022-08-26,689.7692890165839,113.26068690568013,356.6989396720554,937.3994510232214,82.85275129771476
2022-08-27,760.2064440734258,118.69437628033289,327.53647400011323,922.4705029328378,82.89822172475469
2022-08-28,737.5239328469391,116.96022425080729,314.39786176241444,1150.1436185486632,82.98102229710142
2022-08-29,693.5448795104068,122.09350551588555,388.0643897522234,970.1447475713115,81.52912618115897
2022-08-30,713.5959555763748,116.15943485844231,364.7190076102779,1029.9672445667397,82.06812340273827
2022-08-31,709.59288972587,114.83550148653644,342.0316650084711,1119.0687168476652,81.66814682743329
2022-09-01,655.6219259838776,101.15928112465228,327.1263877000673,997.7267339753764,80.76469638969174
2022-09-02,739.0795899734194,92.68968941855577,304.567412523651,1048.7237700282567,83.52009783476088
2022-09-03,706.2001091254241,111.79554642004486,364.34512297138264,1034.6795126876607,83.91869969482637
2022-09-04,701.2591301910242,96.29030118153133,336.4849779121728,978.1627655762363,83.53423856018635
2022-09-05,754.5933272191759,98.08057719042675,348.5251175276348,1084.3678475378704,82.50834107349763
2022-09-06,672.7411914748152,101.8842302517398,363.52558068547376,1018.1703042261838,82.04197120055785
2022-09-07,713.3105710311654,113.09434375267779,364.16096890317573,857.810915675254,85.60516882064599
2022-09-08,679.3576073869484,111.30868397975613,316.34224500733905,927.1304337233745,81.38286870517135
2022-09-09,668.1094350257298,120.87783786293649,358.7045078057022,919.44123600988,82.15653466574554
2022-09-10,735.1576365782137,123.87541716089746,343.4079382892581,973.7839588582087,82.1615073456927
2022-09-11,732.594689351027,100.30049931829815,345.9086714516374,1025.6229091826171,83.84195444027682
2022-09-12,605.5696893351011,113.20489489059686,354.278800408409,1121.0050627035703,81.38770802398477
2022-09-13,708.4060945904553,102.50642203256852,346.36969992608397,975.9271902036974,81.73788256791951
2022-09-14,640.310751328926,93.88997496200844,322.6190057170507,1049.0211826300747,81.79661067213253
2022-09-15,683.4556365517242,108.44865995715283,340.0577520762787,1051.1514282494297,84.12202993994907
2022-09-16,620.4187504239184,100.5951455994506,361.3203083411011,1017.1235063264608,83.17658212798698
2022-09-17,718.2507103664044,106.09824737912788,345.17166384967317,1069.7456945086894,82.62545126625156
2022-09-18,749.2157574905998,121.44975275542217,339.11863847698515,970.7636907079041,84.94050014932687
2022-09-19,728.9079840671989,93.41132239843596,342.9189694678798,965.3415330803057,82.6118853863248
2022-09-20,734.8965598651421,91.84509589812777,357.9744124396344,1168.2097144010497,82.07924765207407
2022-09-21,731.2817766439009,107.53079583853507,314.1686160063333,1035.024001392231,81.86677163603025
2022-09-22,699.8779807930488,104.82307717364901,350.1411654830045,1027.8642770565245,82.85925485420005
2022-09-23,688.4591537636276,113.88936802710606,355.4166090901731,893.0706654921623,83.64997041105062
2022-09-24,757.5999142602376,107.53619215767257,333.6875634932847,922.5471988719495,81.88140452560998
2022-09-25,661.6872029138358,99.85354500983124,367.1976910590458,996.0941113107434,82.27926300433458
2022-09-26,750.8886066985369,107.80279781814224,353.6242568310687,1009.3979074110998,81.8322772400438
2022-09-27,612.0760993451815,119.49316410418665,339.79392001250886,999.4876258963567,81.60246408758962
2022-09-28,676.8222772047699,101.90459211260155,294.90655096461484,992.3436557356385,83.03864199050032
2022-09-29,723.0938286406249,114.42909784245676,394.70687315149036,1048.6629606325516,83.6154026721417
2022-09-30,675.2241707161477,112.62591880277276,345.7780455111702,1054.0664614149332,83.95249124997207
2022-10-01,692.306775367844,110.3400986027408,344.10363737744393,964.7064157563358,84.29935192973387
2022-10-02,738.4918302705523,125.06775736730481,365.0945943573847,1034.5424398750754,83.93978102787872
2022-10-03,769.5754825137165,107.1207174241933,307.06016146620317,1090.8800711173558,79.8350028808303
2022-10-04,675.5522385320392,106.37055866711573,344.6022196194587,979.6475720758555,83.08456656270707
2022-10-05,675.1653786365489,115.92796779978889,354.68331266107384,995.1024903931725,84.24019520320824
2022-10-06,786.3851959048972,95.04336768364472,384.66626427163453,1123.3521142363325,83.37369167517613
2022-10-07,752.3348148532634,111.54786307034621,378.4319250205949,1043.607736347876,84.02551582392984
2022-10-08,716.8806501447725,107.16738085490644,347.8470903929557,1025.3441087352196,84.20925256832344
2022-10-09,690.8080571010586,127.0374211287298,336.2406409938697,1124.0888945861593,84.66260001949239
2022-10-10,709.2325042706846,117.59881585775167,374.3481394134946,882.4328052022099,82.13260317886916
2022-10-11,683.5276977715924,107.88091008043133,321.03470859628874,1062.4446057624425,82.26797493288502
2022-10-12,716.5998211569497,121.2713548868168,345.10297839006984,1059.0466797988645,82.06240436929797
2022-10-13,709.7028722029979,103.8939608552797,359.4940223526405,1026.240958547604,81.59848808749193
2022-10-14,701.1066653050334,100.89328321521421,288.5186345062974,1046.6744274441385,85.27117534068122
2022-10-15,714.412378461748,105.64676161816959,370.9990567923846,979.1933908934691,82.7247543801904
2022-10-16,719.8959087554616,107.16226258193402,345.96870079408933,819.5747656784713,82.77639088577068
2022-10-17,711.7445181110514,112.35905262594878,360.9988436775937,1138.308921888467,82.31403310169438
2022-10-18,682.8237547613671,106.78809254893048,413.2749421069758,1055.0169006523681,82.66436922278812
2022-10-19,763.935867461344,125.45828781581275,376.5435526917525,1088.6033609132294,84.2350616182395
2022-10-20,657.0017546239937,106.04662552413143,307.2902184596772,1053.040564301978,82.94420274645975
2022-10-21,731.8231271495047,112.42614590254617,342.6134802732715,857.3628850534973,83.91033479163812
2022-10-22,740.0130277488936,119.14514890146442,372.7276782281492,849.0864686851551,80.5400222499702
