date,steel_price,iron_ore_price,scrap_price,freight_index,fx_rate,pct_change,volatility_score,predicted_mean,lower_ci,upper_ci
2022-02-02,718.8077779629031,117.63547544553364,365.6628070063062,885.9863691965829,81.46472798535466,11.197693723530765,High,,,
2022-02-03,668.5916161338247,117.0510370998653,362.8681036166098,893.8818646976468,83.94922006333483,-6.986034843889788,High,,,
2022-02-04,766.6933322802906,110.95647516809676,358.32776659890266,1095.416793754188,82.79497738325313,14.672890562664499,High,,,
2022-02-05,762.2261267696596,122.48103868655744,373.7734442328303,927.9816100470048,84.1586797840896,-0.5826587140577821,Normal,,,
2022-02-06,714.2744038585291,128.22137578642997,361.46092853599066,1040.211170200251,83.47731314539008,-6.291010138205511,High,,,
2022-02-07,725.9277858369246,114.92415183601652,371.7601560805705,979.5253570357166,82.48311870986956,1.6314993111111953,Normal,,,
2022-02-08,753.666757297787,98.1177090147343,351.7651268128941,1122.877088528428,83.21417990774238,3.82117505378059,High,,,
2022-02-09,677.2152773813249,120.65734255243788,357.40868506930883,1021.07658414637,82.15788325013573,-10.143936849566359,High,,,
2022-02-10,711.4953551033092,101.9276547748893,361.5330640273257,1211.591421500064,83.93761035136961,5.061917364673096,High,,,
2022-02-11,710.1752394130132,104.2334518811734,345.6649608944233,1063.3802168272573,82.31078930857893,-0.1855410131390567,Normal,,,
2022-02-12,676.7824830761534,118.3150633054765,319.3254719713877,1027.0124241549488,84.70564672337706,-4.702044577681996,High,,,
2022-02-13,770.1353992574116,127.91816984369196,362.3442225267429,1037.1943354142652,81.52870311486407,13.793636584230828,High,,,
2022-02-14,741.7547283440939,104.94566679437276,381.3638351777154,1106.454614210185,83.55339478371127,-3.6851534081777326,High,,,
2022-02-15,742.3010637703949,102.5185036376896,355.3956094713128,1036.476990119399,82.48685715807099,0.07365445819544902,Normal,,,
2022-02-16,702.3332359186514,116.66084153579416,325.921590941923,980.8174471577896,82.72081948181588,-5.384315044455612,High,,,
2022-02-17,664.2931176775096,123.84216380024556,338.66835015803946,841.0527949292516,80.93792612873872,-5.416249195637935,High,,,
2022-02-18,648.4328920826572,114.62324047200217,344.66120337152176,1042.5369821118345,81.11034005390252,-2.3875342334273575,Normal,,,
2022-02-19,737.6125572727755,103.20624659627296,357.6942777925771,988.463123693539,83.70774254382607,13.753106339761434,High,,,
2022-02-20,700.4927530167953,123.69918409572573,361.889481892089,896.6157823469592,82.32344441295496,-5.032425748447899,High,,,
2022-02-21,705.82221794283,96.94761901115194,353.3091841363895,979.9063676670984,82.87197212396576,0.7608165684915846,Normal,,,
2022-02-22,723.9110377268333,118.94275540296772,305.7025115890456,1006.271823360364,83.1329666403047,2.5628011309596577,Normal,,,
2022-02-23,616.2143582622723,93.341558346983,346.12620710640505,1121.2300145828583,83.81696142013797,-14.877060004878695,High,,,
2022-02-24,714.0206384794278,103.89817004602509,352.41178796219947,1117.030668525762,81.15967397684321,15.872119645665151,High,,,
2022-02-25,744.8706429491423,111.68938057525834,338.87492395952745,928.2381318539062,83.1985563701304,4.320604028395092,High,,,
2022-02-26,675.9610969111283,100.28060606970426,334.9161421363787,1139.5033401595228,83.09102218661464,-9.251209816134342,High,,,
2022-02-27,689.9657680575001,117.63349071563036,363.9141847324504,912.7334272962548,83.05212217503426,2.071816145983485,Normal,,,
2022-02-28,710.9860413552735,117.92902867595788,374.9032224954297,1061.149471558609,84.76951830891859,3.0465675647870283,High,,,
2022-03-01,716.5193138326755,94.94523091393272,363.7977180509858,915.7194579794092,83.80491841383588,0.7782533208182896,Normal,,,
2022-03-02,711.6524419606174,107.60119909002272,349.2935937196963,1011.4784994619414,82.40015369342804,-0.6792380579422441,Normal,,,
2022-03-03,785.890692789921,117.8855208733998,329.1103225091937,1059.9996097514038,84.60098770758275,10.431812841782119,High,,,
2022-03-04,662.157122603946,121.94155083414076,369.56598760709454,1129.9888992294054,84.21243522287472,-15.744374035875063,High,,,
2022-03-05,767.2866124146378,103.63150822352604,342.5442883395383,896.9209102183152,83.5040113107978,15.876819295889778,High,,,
2022-03-06,722.1708213857877,109.17020935020524,370.5141105842753,1021.5284092405414,85.7948933536087,-5.879913750465615,High,,,
2022-03-07,705.991380460036,106.22324699294468,359.5248116256151,1048.830151316126,82.32427507838244,-2.2403897314356547,Normal,,,
2022-03-08,709.7452285320464,106.02436622261772,335.7552189717377,1093.4278708725967,82.82086179743922,0.5317130174541829,Normal,,,
2022-03-09,736.6850820611186,110.1636199867956,344.9122061586872,1006.740663033616,82.86337477365895,3.7957075928205075,High,,,
2022-03-10,688.7614643516822,110.56544925665722,312.256873300774,1062.607519999323,81.75205716376692,-6.505305845932741,High,,,
2022-03-11,643.5450744847457,104.78742295471274,310.5340831873896,1030.0027594895869,82.7070024744811,-6.564883810608924,High,,,
2022-03-12,699.2093886343496,119.28793249585244,364.4064820716296,944.7689559544648,83.73890245188882,8.649637198166982,High,,,
2022-03-13,749.6582990349732,97.1638654394598,323.0809716458703,949.9478106559502,82.68468890641707,7.215136298320757,High,,,
2022-03-14,656.6845348453609,106.46594967092604,336.659415583924,977.8507491021224,82.37151715790061,-12.402152328507054,High,,,
2022-03-15,711.7648999445004,118.73029909632474,356.00943204468547,1072.4937986085038,82.21747503504214,8.387644626366919,High,,,
2022-03-16,620.3489700037735,120.12928158292388,347.7303198583931,1048.613549213214,82.63781913888315,-12.843556903108732,High,,,
2022-03-17,708.0490284628344,125.67473873267436,333.5043401922922,1016.1849688158796,81.81448253656633,14.137213520081682,High,,,
2022-03-18,667.9407644828744,117.13792986460436,353.39225453733627,1028.1959845491267,81.9770993110646,-5.664616766304231,High,,,
2022-03-19,727.8038656997089,116.06056624751852,347.35271904993607,985.7244143540884,83.68262360401697,8.962336841827746,High,,,
2022-03-20,758.6492784412669,96.6701372861152,356.0622493986252,989.891999849302,81.63662221890681,4.238149066699903,High,,,
2022-03-21,752.820871324342,98.15639884057342,349.9643386600108,1104.9343286078763,81.974727171885,-0.768261076963006,Normal,,,
2022-03-22,703.9067688661664,106.00900140642628,330.63774408646174,1074.4054218790218,83.93439505999704,-6.497442395842079,High,,,
2022-03-23,688.8468925010513,119.93212199998018,338.6427922549085,1038.3455564614069,82.23591818914063,-2.1394703149925864,Normal,,,
2022-03-24,774.4906189501829,119.56478900465268,334.1304854768669,1096.4380416267468,82.89821584526594,12.432911780755518,High,,,
2022-03-25,661.8636225873694,105.74500775628393,367.4175773873249,1098.999492017961,83.571317036226,-14.5420736684298,High,,,
2022-03-26,635.8616055450128,114.9990228389864,323.2637584066603,1086.4844290693432,82.06992603533809,-3.9286064613596627,High,,,
2022-03-27,741.3358637746239,113.1179997477202,327.6817655291196,833.6158946833064,84.03115358184432,16.587612353038118,High,,,
2022-03-28,636.4226409445556,106.07507823119396,353.59085581215373,969.74456057398,82.62162903787095,-14.151915205597465,High,,,
2022-03-29,682.9865623690588,119.11770882519212,366.3533779818071,994.9240472221732,84.08309276609818,7.316509254823922,High,,,
2022-03-30,685.0930295535284,114.42024145338551,358.3762018896393,964.6196491581384,82.40284414800377,0.30842000421837934,Normal,,,
2022-03-31,697.5248169451602,91.54316250251284,364.12280005358616,1068.5257850440205,82.97088095162674,1.8146130314204978,Normal,,,
2022-04-01,659.8201490591586,111.15685696119978,337.1910185969219,1051.9031531299868,83.65116198811599,-5.405494825421531,High,,,
2022-04-02,681.8943146193881,108.21403112899748,346.3706412148447,1104.232405644785,83.1807909341869,3.3454821880940067,High,,,
2022-04-03,669.1790175524799,102.99327013627467,381.6651756077671,982.243959462574,85.80717395270102,-1.864702021163711,Normal,,,
2022-04-04,683.2140178977685,107.23208393541174,356.2604214684706,833.8115523545149,82.03323262186865,2.097346147615564,Normal,,,
2022-04-05,582.1201580346481,118.67854099293451,365.6720188965979,996.1584769882352,83.37834092085052,-14.796807034812254,High,,,
2022-04-06,681.7687574370178,115.60583676754246,378.3408325265826,975.3776409185676,84.76975894743427,17.118218296855247,High,,,
2022-04-07,689.2962721626463,112.5268510162026,344.6298207840576,1019.429700017964,82.95841893678642,1.1041155294247762,Normal,,,
2022-04-08,712.4161535382475,114.193913665242,365.03239696084006,1009.0080703684011,84.1550641864301,3.3541283058245996,High,,,
2022-04-09,722.8009203523033,95.0889651035249,330.82782702135825,1105.6944528337624,83.79631966670544,1.4576826707928037,Normal,,,
2022-04-10,726.1780974603333,112.49158595711684,371.1051734074372,835.7999814622334,83.35719161030462,0.46723475481795784,Normal,,,
2022-04-11,724.9931717447253,113.60697178771778,346.86341407806884,946.2468428940516,82.88347616386173,-0.16317288000727848,Normal,,,
2022-04-12,769.2911728289321,96.16312792749218,356.53937705959555,993.9129014644932,85.097126643517,6.110126661965909,High,,,
2022-04-13,695.102029775897,109.92219079656029,327.1734062148468,983.6507811782004,82.34407400172843,-9.643831318149365,High,,,
2022-04-14,714.2218001710776,126.25895161318758,322.7635604399216,1082.1445087146928,81.26840016438663,2.7506422907936035,Normal,,,
2022-04-15,686.5644819772176,101.26566970634067,364.0075512922086,1188.410673453171,82.65989477104151,-3.872371045974121,High,,,
2022-04-16,731.0862197141815,116.0501186057872,371.6006193022899,944.8142660665152,82.38751859873263,6.484713221509364,High,,,
2022-04-17,663.6316248984639,102.74962183563964,368.603472267244,932.1941575482756,83.51544896141891,-9.226626490387012,High,,,
2022-04-18,750.1369386859517,111.50446703704904,341.5714990311473,949.8142990106774,82.47289291482696,13.035140361299558,High,,,
2022-04-19,704.2644055325801,112.6361058700852,351.89131191834844,906.6797681645828,83.62194095736066,-6.1152212066410865,High,,,
2022-04-20,717.227190756604,106.58638709810772,362.2324654821824,1014.6226168855524,83.11979635000017,1.8406134290176457,Normal,,,
2022-04-21,663.8763693326044,111.19701641934226,399.42997698057934,1084.774570380134,83.2076323551715,-7.438482828254145,High,,,
2022-04-22,735.1139272419823,103.26615491984226,358.2310996667637,1059.0394556464082,83.41305955816183,10.730545806441793,High,,,
2022-04-23,803.7387910193943,113.41245337792684,391.5541167865232,1082.7494210076518,83.05836571341926,9.335269164996006,High,,,
2022-04-24,684.7274244986558,99.47999028100904,358.1516131147437,1068.1745511478375,84.93674586365334,-14.807219441255858,High,,,
2022-04-25,626.4925401911228,106.46011204790088,319.2975336339856,1087.215399625104,85.19759368768798,-8.504827209187871,High,,,
2022-04-26,663.972140011717,110.07884334598702,332.85957571896563,949.3139645395916,82.65342942002017,5.982449497189601,High,,,
2022-04-27,684.448360422856,100.86359128505016,364.684119814997,979.2818067698717,83.74300646940415,3.083897527805557,High,,,
2022-04-28,716.0910199657199,102.42238594062697,357.5735286092697,1081.2429389871809,81.28249147327617,4.623089391771629,High,,,
2022-04-29,671.8920572829404,107.87456435262168,341.951514820882,971.2065974241336,84.39985081184717,-6.172254846164016,High,,,
2022-04-30,712.3883428046831,104.5963221284044,360.542934873786,818.9041201669892,84.18319942402528,6.027201108092473,High,,,
2022-05-01,746.9598514236447,92.96719614516572,314.0030998279163,838.7157467255832,83.27910174975297,4.852902067831866,High,,,
2022-05-02,717.3875917003191,111.53339564717726,356.2118799211101,1123.2057502104503,82.97483631578118,-3.9590159587511,High,,,
2022-05-03,702.2631216821073,104.79080635801564,346.1205129651867,1029.3121560290604,81.91707547564923,-2.1082703678167225,Normal,,,
2022-05-04,582.4668282018779,108.9810761261581,347.63712645225297,1019.70658954108,82.1212512445093,-17.058605212428844,High,,,
2022-05-05,728.4445483798756,103.98588321508493,357.2723927594012,994.0119159933028,84.25857084962122,25.061980032175015,High,,,
2022-05-06,700.3099575846617,101.04047994553784,355.1334767845973,1057.665955635821,83.13763468735439,-3.862283115137277,High,,,
2022-05-07,648.2412576001756,121.52004108761822,346.37385147897106,863.0085434971782,82.72237449840124,-7.4350934783319005,High,,,
2022-05-08,713.656933606078,115.65731789372306,357.0614729257358,1146.939619974442,82.86818093194141,10.091254643074542,High,,,
2022-05-09,746.5735376057727,114.70695434926756,361.0875790947326,853.4505381431777,82.58920535100059,4.612384809794867,High,,,
2022-05-10,714.340592392453,108.6548952146647,345.52392218027524,1074.31533632513,82.60670498042454,-4.317450805541445,High,,,
2022-05-11,651.5642065526712,117.33727262913776,350.85344413855546,1037.541501925086,83.94284511214319,-8.788018839799182,High,,,
2022-05-12,749.8041488740552,106.01732648076803,344.1810684468313,898.3496724910852,83.06746175234458,15.077553575442227,High,,,
2022-05-13,710.3814867821402,109.52165762269873,357.60888417568367,917.4836719396906,83.30349527973074,-5.257727921499777,High,,,
2022-05-14,710.5805910559741,130.48794017990872,343.9639749730968,971.9539853713958,81.2140082202712,0.02802779598547467,Normal,,,
2022-05-15,747.7033373998983,121.64833383797642,376.6675382560687,1191.4300086010364,82.74862328367875,5.224283749258762,High,,,
2022-05-16,624.5145699497889,123.91397791972638,393.0774895025073,918.5107854069814,83.17870509756933,-16.475620916511126,High,,,
2022-05-17,729.7120787049446,105.9055690917601,348.4540979021363,1139.849320982334,83.05989314605237,16.844684466467076,High,,,
2022-05-18,763.4621495714505,94.38528080957656,341.8695348309845,987.368908419124,83.77785712273922,4.625121585818315,High,,,
2022-05-19,705.026528396009,113.17809208973044,332.48855024895465,896.4023040681743,82.68336270302996,-7.654029896340353,High,,,
2022-05-20,720.9050102824427,106.79733099890936,335.98732452675955,939.5199189334209,85.52891019055753,2.252182187038909,Normal,,,
2022-05-21,699.4124721180102,101.88481934490603,396.73257474400015,1103.810723448048,81.86665090556959,-2.981327339646589,Normal,,,
2022-05-22,668.6976042552225,117.30060978878224,375.86663611263305,1056.1012352309472,82.05658773904332,-4.391524184545181,High,,,
2022-05-23,700.8030143111868,129.96024604130392,350.45188726432235,1021.9136020155742,83.93679129889678,4.801185147316689,High,,,
2022-05-24,673.2816779475374,108.3654223772156,326.3422910813269,939.2965816955482,81.64750296843035,-3.9271144389554036,High,,,
2022-05-25,606.7100263480825,103.16742372997082,371.0536439743538,1033.12488311601,84.67812511821825,-9.887637489615797,High,,,
2022-05-26,677.2599480580776,90.88481290902176,334.0100261604569,930.544947770488,81.77883985058543,11.628276877942856,High,,,
2022-05-27,704.6051014303321,121.4517724948946,370.491988575822,1007.5823501988456,82.38171561616562,4.037615608402922,High,,,
2022-05-28,656.2921671731569,114.7270877781924,365.1426988612541,1037.9568550803842,84.49564858023619,-6.856739208827889,High,,,
2022-05-29,645.1571917208955,116.8655467757102,334.80752520985345,1131.9038430988337,82.69621228193684,-1.696649146404261,Normal,,,
2022-05-30,665.4720938755574,124.79983330720108,368.88066720609856,993.0788768898526,83.59967495098377,3.1488298379614754,High,,,
2022-05-31,707.5524408046415,116.39871155624547,295.4465448663972,928.3917581836884,84.00027721626303,6.323382650655973,High,,,
2022-06-01,729.7395188039974,98.12758517890929,354.25565387576285,1034.2930235793424,83.17082536273585,3.135750330268716,High,,,
2022-06-02,611.9266411366524,117.87358037225523,313.5086457802574,1149.049094361691,83.81457339516527,-16.14451110725561,High,,,
2022-06-03,771.4027786132268,109.3989010419428,359.16950817921804,1123.4086734549005,83.96356495571065,26.06131630097814,High,,,
2022-06-04,614.6438409196974,117.15874843933422,363.8927459354746,1007.9408300162712,82.0911649807506,-20.321282479088232,High,,,
2022-06-05,693.5763631155335,108.59970343402723,337.1290005405442,966.9369269707316,84.14541549622938,12.84199351574542,High,,,
2022-06-06,696.7310534818614,110.17788483615492,355.74156803099004,1088.4282914661892,82.18695091636002,0.4548439846129071,Normal,,,
2022-06-07,696.0287938940072,99.33384932723102,408.54711423477175,1000.9482982442884,81.88913856298795,-0.10079349619120936,Normal,,,
2022-06-08,674.6738355207272,99.90973934826978,327.58867045843164,1116.9538336282312,82.94953982172292,-3.0681142160523978,High,,,
2022-06-09,754.5220045249558,104.8241901794702,365.2905856886872,989.5338336902752,83.49712521843873,11.835077158817086,High,,,
2022-06-10,657.6289682977948,117.422680763174,356.5399090278504,862.0935349688677,82.68589166237595,-12.841644862056011,High,,,
2022-06-11,632.0308145255989,104.33647592304396,329.54291376124735,994.7256241569452,82.92581969383045,-3.8924918162370648,High,,,
2022-06-12,751.3638751266566,107.60457896769503,331.5087539333529,980.949949376478,82.59128007947488,18.880892807517434,High,,,
2022-06-13,609.5922129859164,104.34652296353958,313.0574563709707,939.942850973495,83.55713270311685,-18.868575777194764,High,,,
2022-06-14,717.9674167800582,108.13520108910302,346.0027347999279,1140.460723257497,83.73006551358881,17.778311711577864,High,,,
2022-06-15,714.323844144408,107.61768362499404,345.8070279838809,993.7806395526544,82.71422299934265,-0.507484399778324,Normal,,,
2022-06-16,668.9350765823801,118.86798533894024,344.22027628959586,1143.1454844339742,84.38294359288444,-6.354088266001101,High,,,
2022-06-17,743.0973831980474,119.14308634984414,386.8580527201189,1084.323371762889,82.82832825284423,11.086622485782316,High,,,
2022-06-18,707.1109278055947,122.1447689514592,371.2092534978544,969.5410292435616,82.51366778435442,-4.842764381376075,High,,,
2022-06-19,697.7808686032873,118.14431516043835,355.5856154977544,868.9650206092597,81.51882857687293,-1.3194618885698284,Normal,,,
2022-06-20,685.2518253784799,109.11256885669673,356.3633172119893,1013.9185922749258,84.33378061192865,-1.7955555660169042,Normal,,,
2022-06-21,703.8792124284629,112.18786539314216,354.3499996408097,922.34905492647,82.80251037048751,2.718327242644647,Normal,,,
2022-06-22,764.5040578253152,106.26377846157634,367.5455514123362,1119.0769694186715,82.01396060910932,8.612961474979453,High,,,
2022-06-23,738.9902759046727,95.88486122330988,325.2488307014899,941.4587403123344,81.7308012227473,-3.337298430203006,High,,,
2022-06-24,690.770098908094,83.71206403419652,354.041105967868,1100.9962689430788,81.87420160241598,-6.52514364110508,High,,,
2022-06-25,709.9907443143572,113.51064822333204,374.1666012928807,911.8022414165116,83.11254424817825,2.782495281229669,Normal,,,
2022-06-26,708.6044508834707,100.86293909016482,348.23726480901826,1000.0432310703766,83.04344813957745,-0.19525514128009291,Normal,,,
2022-06-27,722.3293310794014,108.89899105173728,368.4950063186375,985.4002997717,81.98541025005817,1.9368887930098166,Normal,,,
2022-06-28,692.5313331807731,100.16791708495862,363.604482292282,898.767894253801,83.17685086909933,-4.1252648364839555,High,,,
2022-06-29,655.0150981435598,113.47976612912912,341.79807772108035,1198.778633732335,82.62647960384255,-5.417261752605828,High,,,
2022-06-30,730.6307248196636,99.43230826587492,361.7698645931615,932.3946361758466,83.02944070138855,11.544104386358889,High,,,
2022-07-01,721.3730195186192,113.45827960176284,358.3963150019913,1027.107875558248,83.36002088052042,-1.2670840393865679,Normal,,,
2022-07-02,624.0797584735278,100.00025141163866,343.5106810999577,976.3665678561612,82.35363279863536,-13.487233152969369,High,,,
2022-07-03,633.2155234359556,108.67779024549912,365.3669667416713,1017.6792815373004,83.11208021829577,1.4638777877964637,Normal,,,
2022-07-04,743.2887851549315,115.33344690731975,360.3490270652157,919.6120744281538,81.98194735673887,17.383222243462406,High,,,
2022-07-05,760.8176690385881,118.65458924668728,328.43799230605634,1056.4286546547796,84.29852352451046,2.358287146765292,Normal,,,
2022-07-06,658.106792390176,108.57668298638424,381.7834576921986,975.123779430453,82.9197061243171,-13.500064578968484,High,,,
2022-07-07,701.1991381955984,118.06397302211866,348.1321704402178,969.4854349469864,83.87883397392766,6.547926005886584,High,,,
2022-07-08,737.0316976946926,96.43353686413688,330.52063275433045,1174.7992093100092,83.34926546500888,5.1101830488985645,High,,,
2022-07-09,710.4422718462042,89.8285787902404,345.52397587690297,989.457947525688,83.2299188696416,-3.6076366771816692,High,,,
2022-07-10,657.7451035797001,101.65058176283117,369.3858723278095,939.9949801731884,81.76874120014207,-7.417515870721159,High,,,
2022-07-11,644.6662672214751,105.8205690114525,357.0785679540519,856.763779613734,83.07389389619934,-1.9884353812814393,Normal,,,
2022-07-12,662.0717992680446,110.50472277687489,340.4880576617513,1031.8308327189875,81.96364684368123,2.699929084483932,Normal,,,
2022-07-13,720.0531943341839,100.5577560693964,342.3021020272853,867.502287641028,84.25300830546284,8.757569062787574,High,,,
2022-07-14,725.7858430142239,111.40362874687924,332.5822987697248,981.3342846010428,83.96473780234635,0.7961423857498318,Normal,,,
2022-07-15,731.3237157283627,100.50118703479774,325.2374356993687,949.6792509081608,82.42905347419867,0.7630174613408869,Normal,,,
2022-07-16,699.5005712906958,121.0526254324892,335.0018721977188,884.7664676521756,82.53483481233596,-4.351444340345589,High,,,
2022-07-17,726.2895985575528,120.93431000055033,365.7498448608961,994.8422393103488,81.9478384757905,3.8297362956297265,High,,,
2022-07-18,758.9315738170084,111.7939106869709,336.69917286715213,999.7950390268228,82.28694384161771,4.494347065452153,High,,,
2022-07-19,696.0166499459754,112.75376205659842,323.62924427897985,994.6014601381206,82.2917470999211,-8.289933643767855,High,,,
2022-07-20,724.0364126813522,110.3274479885818,329.7746271139198,1059.3404708606693,84.24773695164724,4.02573167431437,High,,,
2022-07-21,668.4509507332181,110.9276411609534,363.5139471738053,1090.466224638999,82.10018587004939,-7.677163879407988,High,,,
2022-07-22,655.2919139760864,102.61984940628554,331.6538854457342,1010.933027345422,82.40664468066018,-1.9685867366480037,Normal,,,
2022-07-23,773.337050399238,127.5336099085555,345.8889009666433,922.58010426389,83.38380530044691,18.014129871814568,High,,,
2022-07-24,712.3785184958349,112.21120194509068,340.72129191327264,884.2516305147981,82.01618159544363,-7.882530892827788,High,,,
2022-07-25,663.4912584671818,100.81214892818195,355.9603285316703,892.5577139039883,81.52192347157529,-6.862539894082865,High,,,
2022-07-26,769.5939577830416,112.7380542806494,337.3696265915255,923.5137818697532,82.39118297032545,15.991574562863352,High,,,
2022-07-27,690.3202424217494,122.76394942681408,354.72900516425125,878.8086652724251,83.27534015590706,-10.300719562515127,High,,,
2022-07-28,719.5142561542146,115.1449602163758,350.35102721855657,1053.237987932625,84.68387735380416,4.229053696882512,High,,,
2022-07-29,645.2446288461252,134.82088322226912,376.4602135698156,1144.7149310571422,81.69402533293723,-10.32218982081865,High,,,
2022-07-30,696.2551011222288,105.9662084473676,325.5128327058424,1096.4534944619704,82.07561984733476,7.905601998938638,High,,,
2022-07-31,742.4897690370993,124.41613003925852,333.7647934692435,1029.1303827119443,82.74102444810265,6.640478158127561,High,,,
2022-08-01,693.3660906494889,112.82673517869236,331.59388481174307,1010.7553218001348,81.04887312273686,-6.6160747846151,High,,,
2022-08-02,661.6471286888658,109.03294311013676,318.5905407711357,1017.0569772990108,83.9210091565722,-4.574634149026724,High,,,
2022-08-03,712.7342191936771,110.21064954751532,345.1668878438856,1138.2899382069254,81.65453939840691,7.721198852029554,High,,,
2022-08-04,658.9261312434219,109.11591340106509,350.89682517003644,1140.2928334803787,85.25729791000973,-7.549530596570597,High,,,
2022-08-05,748.2791891867986,119.05839568390772,337.0453219300755,1031.7646962356282,82.29479027505114,13.560405894779691,High,,,
2022-08-06,591.6789571733324,96.28878837730538,407.1773312948354,989.0985005945836,85.62903464656327,-20.928048551457568,High,,,
2022-08-07,705.2733017722823,113.46651813548613,345.04986874033824,1119.6390095345537,81.8092296585613,19.19864535011213,High,,,
2022-08-08,734.4104413523507,121.05072623814549,356.36571697541524,1043.571714381647,82.0916141010291,4.131326041528838,High,,,
2022-08-09,662.0012348475362,107.21640397091303,358.15163222419085,1071.018571024419,81.85915301245987,-9.859501230875678,High,,,
2022-08-10,748.6671534566012,104.87660196913006,344.697153766134,1008.1832254324336,84.50532223224816,13.091504070838301,High,,,
2022-08-11,700.7860016275623,106.42070850716384,335.74612319946715,952.793221260186,83.66977113896587,-6.3955192381516035,High,,,
2022-08-12,644.6208038282299,113.90450270254996,355.72802556681063,1024.8619672382924,84.2496082146481,-8.01460041566039,High,,,
2022-08-13,775.4664292502589,116.10737157615333,384.495714055999,1072.3717016408734,83.54968070429442,20.298076736737624,High,,,
2022-08-14,623.3362954842181,107.15704323819236,365.3090092578184,1093.8618533127285,82.25535753649946,-19.617887767639942,High,,,
